track_id,condition,frame,time_min,x_um,y_um
C277,control,12,12,30.049189015396113,65.7059570593755
C277,control,13,13,32.85223852342739,71.7049714252389
C277,control,14,14,29.59958699687222,73.2331537152619
C277,control,15,15,34.52466035070344,72.30682618467549
C277,control,16,16,28.814502942487316,70.64819180000285
C277,control,17,17,25.46120122919642,70.31091451657242
C277,control,18,18,22.394219330302835,67.74512827118748
C277,control,19,19,21.522450242042677,65.4987723805916
C277,control,20,20,19.574142991868214,69.26921648866114
C277,control,21,21,17.413325788275916,67.61717596019447
C277,control,22,22,12.807752529939936,63.06808265025334
C277,control,23,23,10.821897705045311,61.81000144446929
C277,control,24,24,9.912459969268815,61.017433728203706
C277,control,25,25,9.321572865379768,60.92052686671595
C277,control,26,26,8.763524014801988,63.835524984712585
C277,control,27,27,7.825061988755886,62.144347361705194
C277,control,28,28,12.147151529852538,60.73720830989642
C277,control,29,29,10.17395758411397,59.29678597853357
C278,control,0,0,199.4452443284772,169.6238791027191
C278,control,1,1,195.78128880847459,172.10889243079012
C278,control,2,2,188.70678735025112,175.6959303312237
C278,control,3,3,189.6919600189677,172.59166472819786
C278,control,4,4,188.55227543084368,171.22305183933102
C278,control,5,5,188.51407648202655,172.10126710439582
C278,control,6,6,191.14932504135416,172.2761415765314
C278,control,7,7,186.6580674416467,172.25907074217537
C278,control,8,8,184.82867079604387,171.93924168722856
C278,control,9,9,184.12605599975333,173.82968472311444
C278,control,10,10,183.18106867330715,171.69702193822917
C278,control,11,11,184.93388382792983,169.77536092332122
C278,control,12,12,178.11445716049678,168.33799295788486
C278,control,13,13,179.15187006709883,169.0368867359365
C278,control,14,14,183.22540435108039,173.84469268662474
C278,control,15,15,185.446197432403,171.92317840693786
C278,control,16,16,181.94777635002146,170.38258695301573
C278,control,17,17,178.37645127167664,165.73840726103674
C278,control,18,18,178.7579424815738,165.75505546087953
C278,control,19,19,175.69734247857292,161.77659765684632
C278,control,20,20,173.1707203634487,165.2418111533664
C278,control,21,21,169.9764986663848,163.1670622859108
C278,control,22,22,170.5261160648163,159.44150693351563
C278,control,23,23,169.5742085008789,157.8847685753567
C278,control,24,24,166.04849364023966,157.7795726182304
C278,control,25,25,166.2350031829961,157.89011226758626
C278,control,26,26,163.28398865613323,155.08991041617955
C278,control,27,27,164.0465911741755,155.6756656730199
C278,control,28,28,164.54066667049761,156.5217814748238
C278,control,29,29,162.80220458484516,154.24880047094473
C279,control,0,0,52.02085792606219,151.24715413035176
C279,control,1,1,52.899222505850254,158.28939159267864
C279,control,2,2,50.687934474687076,157.61759782111812
C279,control,3,3,48.694878379287154,160.88982833802294
C279,control,4,4,48.263459534024584,162.85725127576916
C279,control,5,5,48.63201044716211,162.20407611365314
C279,control,6,6,52.66479138511762,164.60833562220935
C279,control,7,7,50.50042505864083,165.94724546823048
C279,control,8,8,54.729290652352525,161.60069936126786
C279,control,9,9,57.877870241741114,162.798901080299
C279,control,10,10,55.2012834602661,159.3815345770268
C279,control,11,11,53.64500940498272,159.5326516654076
C279,control,12,12,51.25321863402915,161.41934760929456
C279,control,13,13,52.522707042875446,160.30679727555057
C279,control,14,14,53.17760009578576,158.2316100717813
C279,control,15,15,52.175322020339465,162.05092105190948
C279,control,16,16,57.60336334951489,160.85907758844658
C279,control,17,17,60.343975366606855,162.03079727532375
C279,control,18,18,62.77218045418957,166.7256200043558
C279,control,19,19,63.13402684061947,169.27294001986292
C279,control,20,20,63.55060447106824,168.13380429175592
C279,control,21,21,61.71028849465021,168.23575776514596
C279,control,22,22,60.14954610326071,171.02820758016765
C279,control,23,23,58.354793544648416,172.80225343870123
C279,control,24,24,55.60797438806863,172.92431725105922
C279,control,25,25,58.64280775706151,173.8002761839657
C279,control,26,26,58.18799345416144,173.52367263461736
C279,control,27,27,58.58896642595771,173.47615009600912
C279,control,28,28,60.26148951967779,176.88122120991358
C279,control,29,29,60.834368841004924,178.06604066256773
C280,control,0,0,97.24521275038116,188.84643331249907
C280,control,1,1,97.2741386157546,187.86700783177184
C280,control,2,2,89.47039856809442,186.94115729964963
C280,control,3,3,91.94464412965885,183.75969912023618
C280,control,4,4,86.98804159675981,180.87336206933605
C280,control,5,5,90.52503885183677,180.90921912781096
C280,control,6,6,94.00164462533733,183.75094514640878
C280,control,7,7,96.50924783187023,184.4400235730742
C280,control,8,8,93.02472703633818,185.9177378984689
C280,control,9,9,91.42196510547919,187.34079181963497
C280,control,10,10,90.75429058770064,186.39371671445716
C280,control,11,11,93.06307983382418,189.07464266860447
C280,control,12,12,92.78216200065941,185.43673296494353
C280,control,13,13,94.50253895506273,184.15333515175848
C280,control,14,14,97.21668238824749,181.77809004254965
C280,control,15,15,94.69182308108158,179.56079046179914
C280,control,16,16,93.79886459094756,175.79229204377944
C280,control,17,17,87.01093678201698,170.00090560079784
C280,control,18,18,85.96156631977024,169.26457836579866
C280,control,19,19,86.62580335831693,175.25648424769338
C280,control,20,20,87.18666509477063,175.8514558175408
C280,control,21,21,82.29742699910048,176.40971018098426
C280,control,22,22,77.73479451870553,178.56180622221245
C280,control,23,23,78.52937493532265,179.38494872752105
C280,control,24,24,77.90768238918228,177.45886029066855
C280,control,25,25,77.44331739684624,181.03350649328604
C280,control,26,26,76.96428396000817,186.18092261920896
C280,control,27,27,76.47214735186988,185.29303293039
C280,control,28,28,77.67813383291741,189.0237484195266
C280,control,29,29,74.62704428817905,191.5682031087734
C281,control,0,0,82.51194897798409,42.70783311834245
C281,control,1,1,80.79170255446822,44.676872687130995
C281,control,2,2,80.37149057638852,46.48463283582546
C281,control,3,3,80.02721143023022,48.729578599522966
C281,control,4,4,79.12640157930687,50.174492243907835
C281,control,5,5,77.51643023867747,48.724814953743476
C281,control,6,6,76.11548784493222,49.08533745633732
C281,control,7,7,74.02544754351996,48.00663170667041
C281,control,8,8,70.95629901955834,45.369284381002466
C281,control,9,9,71.294381879336,43.0349231497774
C281,control,10,10,68.37463299295014,40.5233765717108
C281,control,11,11,70.17712940902356,39.206229484334685
C281,control,12,12,65.32265247644375,38.250508050442996
C281,control,13,13,68.51355206468787,43.55356554061862
C281,control,14,14,67.41439100521352,43.59702309288148
C281,control,15,15,67.43109355698493,47.791766906665224
C281,control,16,16,64.85272948028566,47.88378739085139
C281,control,17,17,61.994757475604565,44.61583847495982
C281,control,18,18,56.63015667480933,39.240245427213665
C281,control,19,19,55.1382613490795,38.24818235865667
C281,control,20,20,49.7543621454493,40.14276489703037
C281,control,21,21,50.81370120779104,43.595682237999284
C281,control,22,22,50.39213485485367,40.728435367675246
C281,control,23,23,50.9875773390179,39.8238858213696
C281,control,24,24,49.751568264336676,41.152532936561606
C281,control,25,25,53.20996483744855,40.86356212592816
C281,control,26,26,49.56753205341133,41.72430550298468
C281,control,27,27,51.893835395988546,46.016190543719055
C281,control,28,28,49.477649348596294,46.67580820787045
C281,control,29,29,44.969257502619335,51.5738521660657
C282,control,0,0,196.96113421971046,18.37621916468486
C282,control,1,1,195.95679061093782,21.74599780874897
C282,control,2,2,192.10917765826926,19.086242621562853
C282,control,3,3,192.7658524911607,18.13215336190867
C282,control,4,4,186.52329485571764,21.060537498712517
C282,control,5,5,191.5833273210899,25.877980483392463
C282,control,6,6,192.94295076018375,30.7260351709436
C282,control,7,7,191.47502179657428,28.80448620521349
C282,control,8,8,197.1078678595138,31.002110441274933
C282,control,9,9,199.61683163006276,35.71229399908116
C282,control,10,10,199.75621405236564,35.7058747543625
C282,control,11,11,196.52764354645274,38.28251485750506
C282,control,12,12,198.17526722070727,39.72893569077029
C282,control,13,13,195.01211521733384,41.008029373808775
C282,control,14,14,194.51390005792962,43.156560586133594
C282,control,15,15,195.1545300812169,41.445804811551966
C282,control,16,16,195.2939624365136,43.45406068108734
C282,control,17,17,194.82479008222043,45.61202376803803
C282,control,18,18,188.39543290979373,47.84150801453662
C282,control,19,19,190.65178806644576,47.36942050098325
C282,control,20,20,186.15788115145514,50.00411027013804
C282,control,21,21,183.77044715862039,54.73253091638888
C282,control,22,22,191.93270953190176,55.467520044642605
C282,control,23,23,193.52468490941538,56.156005346262376
C282,control,24,24,190.88050602866073,56.87813322644242
C282,control,25,25,187.09998662623957,51.93883989141316
C282,control,26,26,190.5941397807927,54.9351453555739
C282,control,27,27,187.02570606601145,53.4502115278348
C282,control,28,28,185.7143605163959,48.89301597709887
C282,control,29,29,187.15820558822497,41.18728136474221
C283,control,0,0,114.34100193098263,104.5610015079531
C283,control,1,1,112.32182700743925,107.47145605295032
C283,control,2,2,109.65676460238821,105.67393121463617
C283,control,3,3,113.95253452693706,104.23833496160464
C283,control,4,4,113.81864527344926,96.62053491677632
C283,control,5,5,116.76902107838723,99.28665252038797
C283,control,6,6,119.30116289807012,99.82185903018257
C283,control,7,7,127.55231925094343,101.86634391415653
C283,control,8,8,125.96477292911442,102.99096650080838
C283,control,9,9,128.06322353815983,97.4663323342598
C283,control,10,10,127.7175708915098,87.66183838253153
C283,control,11,11,128.59226237045098,84.26539445865888
C283,control,12,12,132.19107277648084,83.66826731834881
C283,control,13,13,138.00855929825937,86.70416178476111
C283,control,14,14,136.4494282756865,90.4112546821121
C283,control,15,15,132.47351202772543,87.14083954106876
C283,control,16,16,131.66670462889795,89.12889266557369
C283,control,17,17,127.20385506705131,90.65583433456338
C283,control,18,18,126.75831676206738,93.37667511522965
C283,control,19,19,131.0686284041809,94.80053997003225
C283,control,20,20,131.34112684495526,93.9181386228593
C283,control,21,21,127.5566464521756,92.79939656053823
C283,control,22,22,129.38038264714294,91.24796240852459
C283,control,23,23,131.6359131387816,89.2174559268797
C283,control,24,24,128.4533908612127,88.27601637504547
C283,control,25,25,128.13609088598795,89.22539900665303
C283,control,26,26,129.00966302536338,92.00234171307397
C283,control,27,27,133.3210519045621,98.04746950576622
C283,control,28,28,129.543232195637,101.71546373543195
C283,control,29,29,135.08045385915526,103.57111162831796
C284,control,0,0,161.02078506236387,48.64898849807633
C284,control,1,1,159.59448944380767,41.53424541533365
C284,control,2,2,163.47600436787508,42.42491704148452
C284,control,3,3,165.78469760933214,44.58041152796933
C284,control,4,4,168.37192817064658,47.48971111663491
C284,control,5,5,165.36422719584635,43.09037288843528
C284,control,6,6,169.5176272422153,43.22884863714507
C284,control,7,7,169.2684289617091,43.9717919860556
C284,control,8,8,171.62924027284976,43.67100677874453
C284,control,9,9,170.5100033566852,41.35772934743508
C284,control,10,10,173.44845154546064,41.1942751627659
C284,control,11,11,171.99497674527652,45.87964305214855
C284,control,12,12,174.5356690957657,45.90828995841794
C284,control,13,13,169.7821280243787,41.66583031510202
C284,control,14,14,171.29874425480767,43.43584801705956
C284,control,15,15,167.63029414621076,39.71052328858614
C284,control,16,16,168.5122689703922,33.991318900888416
C284,control,17,17,167.31177094058998,35.18248426789483
C284,control,18,18,170.8225617081849,35.990325292546274
C284,control,19,19,170.62011321748523,37.07044275259418
C284,control,20,20,174.73502323512292,41.43820923506321
C284,control,21,21,173.05300592202005,39.44628871037112
C284,control,22,22,177.19790812500057,41.51876055425197
C284,control,23,23,181.60844798176734,37.66804526743177
C284,control,24,24,183.1933499735696,37.6099169679921
C284,control,25,25,180.09064784896495,39.40941427104132
C284,control,26,26,175.19057232110154,40.1850497240844
C284,control,27,27,171.34891322645603,39.204271987470136
C284,control,28,28,171.91248533638748,34.84521854064413
C284,control,29,29,171.57649693591273,34.70190617165833
C285,control,0,0,32.1639937590154,61.13736368400282
C285,control,1,1,32.809384568261386,57.165823673954776
C285,control,2,2,29.392486640926897,64.09480003252737
C285,control,3,3,34.11459766228792,66.96027396150753
C285,control,4,4,35.64575879870057,64.39116899549691
C285,control,5,5,35.904091105654715,61.170402694501284
C285,control,6,6,37.0390992246865,60.33752280842436
C285,control,7,7,34.006323410819164,63.745432054024036
C285,control,8,8,35.99613915204352,66.90081439960365
C285,control,9,9,38.63315999775448,66.59824103038298
C285,control,10,10,39.3923194160034,63.10704635604664
C285,control,11,11,40.36886195311773,62.84322553482431
C285,control,12,12,44.82371882201994,63.324038562077455
C285,control,13,13,45.510827224842274,61.53125324688943
C285,control,14,14,51.332930042635084,62.820497135106095
C285,control,15,15,51.621529119855204,65.70298188165057
C285,control,16,16,50.59362038736709,67.43167718439784
C285,control,17,17,50.67378243707115,63.889332097046555
C285,control,18,18,50.55081657885265,61.54279733497392
C285,control,19,19,50.073025963030744,68.99713652120498
C285,control,20,20,49.139942333444154,67.20796289015493
C285,control,21,21,51.12311412247068,68.9402459185977
C285,control,22,22,52.56122448533874,69.67244299105624
C285,control,23,23,52.88776682925869,65.78795380256204
C285,control,24,24,51.606306624140295,66.0931252371858
C285,control,25,25,56.393832686860264,61.11663679400638
C285,control,26,26,56.63680226916485,59.81093626195523
C285,control,27,27,58.04844532801803,57.40990456136895
C285,control,28,28,62.71069466043272,61.96651307352382
